"Ê¡","ÊÐ","ÏØ","X13","X14","X15","X16","X17","X18","X19","X20","X21","X22","X23","X24","X25","X26","X27","X28","X29","X30","X31","X32","X33","X34","X35","X36","X37","X39","X40","X41","X42","X43","total"
33,3309,330921,107814,41654,0,0,20625,0,8405,0,2275,1712,0,39212,0,8311,0,45727,4396,111117,18955,0,4335,0,17203,1663,938163,15977,0,0,0,0,1387544
33,3309,330922,61225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38352,0,0,0,0,0,0,0,4032,0,0,0,0,0,0,103609
33,3310,331002,25035,10684,22725,0,381042,56094,15229,1815,39525,32897,17768,16487,0,314950,1356670,0,68498,361459,248570,15716,19022,137464,257403,1839394,374220,1244549,230267,132624,21945,8675,7250727
33,3310,331003,8990,113697,24090,0,48972,10487,14889,13072,44447,65314,23710,33281,0,266688,285256,0,11778,1063877,76531,0,8423,34821,224863,912025,564371,413736,2036,6200,475875,1740,4749169
33,3310,331004,13328,4598,0,0,43357,0,2901,25794,0,33298,127301,10093,0,39698,0,2184,14036,451320,35955,9121,324061,818056,694876,567361,1290109,869596,65032,13647,162424,727053,6345199
33,3310,331021,27041,19809,942,0,44053,0,50840,0,424018,20834,9860,5631,0,6480,72483,0,65015,154556,34341,8497,402037,721467,3509012,168721,2360744,194975,44933,905102,5202,0,9256593
33,3310,331022,0,16511,73155,0,23720,20484,21520,1757,4448,24028,0,7061,0,23667,172022,0,346302,153471,20729,84697,74875,25834,71065,11079,110143,325022,8119,16130,312599,0,1948438
33,3310,331023,926,38185,189166,0,127284,0,2596,9054,1002,5629,23315,0,0,81605,339675,0,239564,145699,40743,0,58517,27358,23350,15085,287202,76296,3382,47723,244067,0,2027423
33,3310,331024,18223,0,24772,0,23896,0,3229,81232,8957,15825,0,0,0,141593,465125,0,119966,33350,12838,0,36178,9088,36998,11481,0,943,0,0,678698,0,1722392
33,3310,331081,309693,0,0,0,74365,127408,1810790,49656,10981,172673,12430,11571,875,88511,70491,0,53219,1187229,91396,23440,159141,746283,1784570,167355,2839956,1001156,224254,632092,112578,228084,11990197
33,3310,331082,4601,23332,16508,0,149527,82830,19665,146667,361663,152093,6608,23572,0,329322,821013,0,33500,384892,69383,57661,109174,123298,441899,119752,1927630,454028,4393,106117,1326396,4857,7300381
33,3311,331102,38014,5410,17997,0,311155,55082,84972,111712,71916,13815,0,38943,0,432261,65890,0,27049,1045974,25191,8666,32661,231205,77734,4365,77785,421861,2516,7270,41485,0,3250929
33,3311,331121,5016,0,0,0,7706,63917,815709,0,40334,7904,1795,0,0,48304,0,2019,33502,53854,56780,967756,200844,67880,274929,10532,9346,50109,0,98643,62786,0,2879665
33,3311,331122,23864,5565,97719,0,80881,13381,0,4618,10781,83604,0,30981,0,2281,29470,0,33206,21797,159812,507066,119311,408568,386641,241986,270701,118829,62068,15993,4689,0,2733812
33,3311,331123,0,0,2569,0,2418,1393,0,253394,7830,84416,0,0,0,149906,1074,0,0,0,0,209475,50613,389930,8957,13228,522,19011,0,0,11592,0,1206328
33,3311,331124,0,0,12709,0,2470,4673,0,37746,6197,1615,0,4467,0,7536,5570,0,5227,5873,37080,218077,11064,11507,13984,1720,58299,53116,1725,0,5347,0,506002
33,3311,331125,0,0,0,0,0,0,3795,0,0,10925,0,288673,0,0,0,0,0,0,0,45391,2615,0,121366,0,0,19003,6001,0,0,0,497769
33,3311,331126,27036,8648,0,0,0,0,0,219353,0,11570,12642,37956,0,11929,9258,0,0,994,0,4228,0,0,10060,0,17660,0,0,0,2255,0,373589
33,3311,331127,16890,7403,1710,0,0,3542,0,2674,0,2901,0,8653,0,4958,0,0,0,2095,7270,0,0,30594,37483,0,0,0,0,0,0,0,126173
33,3311,331181,24827,0,13355,0,2378,0,0,128672,31783,8192,0,60996,0,16327,37104,0,0,0,31201,0,47909,2049,4834,0,126635,27475,0,0,85293,0,649030
34,3401,340102,0,1700,0,0,256183,35560,19377,0,114343,119647,66249,0,0,296868,0,0,13698,1622003,164850,1202125,20693,137674,202128,98216,223258,377231,0,2112,0,0,4973915
34,3401,340103,12558,4790,0,0,11705,14155,1636,0,60086,3011,269719,0,0,12734,0,0,23804,59410,150971,104117,0,412112,73016,83802,60133,270760,34028,0,0,0,1662547
34,3401,340104,904749,247053,425285,11169457,146781,69916,0,3446,9334,250291,56180,8864,95524,1946589,282124,0,1679264,520830,105923,89702,0,326516,2046933,2695385,396654,6071684,2255862,389001,141677,0,32335024
34,3401,340111,27069,115,0,0,26981,30587,2303,22424,29577,8059,85268,11243,0,47616,0,0,0,27044,231317,0,0,172741,36706,177065,4590902,1476595,410,0,0,0,7004022
34,3401,340115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48087,0,0,0,0,0,0,0,0,48087
34,3401,340121,167961,174248,720,0,20006,6983,2586,11753,7980,1900,42221,0,5422,137168,11069,0,20751,145961,129128,45248,0,474720,242320,84630,96988,110849,13389,10465,0,0,1964466
34,3401,340122,451793,52500,0,0,103088,23917,29982,0,8278,31504,0,102557,95552,186925,0,18635,7385,80934,169658,92459,5477,61067,300069,4798,108639,38302,4178,4794,4884,3592,1990967
34,3401,340123,298530,26950,3321,0,64280,10695,39989,0,2041,0,5333,0,3278,294982,58447,0,28374,514022,169496,0,18603,382770,148663,341746,215882,330693,3737,0,0,0,2961832
34,3401,340131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,404239,0,0,0,0,0,404239
34,3402,340202,10186,0,5117,0,189341,0,5698,0,0,0,16735,0,0,0,0,0,0,16231,17861,0,0,4360,128990,7241,634707,25134,23932,28122,0,0,1113655
34,3402,340203,45252,4173,27114,0,38259,157551,1765,18299,0,55892,0,3768,4133,2527,45298,0,10978,65227,189118,1066890,61154,10590,279716,14042,443126,107146,73390,0,0,0,2725408
34,3402,340207,445,12795,0,0,58556,46355,0,52364,0,40840,13679,6644,130505,390255,110458,0,18035,486800,322247,674917,1921008,368834,325434,178357,5569869,3464362,32796,427050,0,3251,14655856
34,3402,340208,65132,8478,0,0,6262,5197,0,0,0,5881,2208,3882,0,0,4928,0,19141,11062,22035,0,0,0,6334,0,0,25039,0,0,0,0,185579
34,3402,340221,108473,5692,6951,0,10915,13582,0,178417,0,0,0,6806,0,34319,0,0,32740,24002,321091,6944,0,27544,315459,97272,160938,138395,0,0,0,14430,1503970
34,3402,340222,10789,0,0,0,134583,26339,0,0,0,2799,0,995,0,31452,193582,0,0,5821,998557,274479,4797,0,72094,0,30,5433,0,0,1470,0,1763220
34,3402,340223,128097,3393,0,0,39079,117106,6869,58755,3045,2107,0,0,0,58176,1894,0,0,8987,67757,5548,50435,37771,15518,2250,165790,309181,0,0,0,0,1081758
34,3403,340302,126352,0,0,0,42788,7323,0,3142,0,0,0,21004,0,271005,52650,0,0,0,93903,34320,0,52240,81915,32091,48912,426,0,0,0,0,868071
34,3403,340303,217785,7387,0,0,18918,11772,0,0,1055,0,4436,0,0,6330,0,0,0,10677,35890,0,0,0,97647,0,3261,80450,0,0,1871,0,497479
34,3403,340304,12317,1609273,166874,64989,111559,32082,5426,0,0,3213,166689,0,0,173527,262435,7076,21022,14331,178150,0,0,26335,111750,65699,1086141,28163,73612,71955,44682,0,4337300
34,3403,340311,14492,2989,0,0,57546,20871,0,3026,0,8687,0,0,0,82491,37411,0,0,0,10296,0,0,20219,28405,56247,36530,45935,12847,0,5782,0,443774
34,3403,340321,168810,0,229665,0,72343,0,0,5408,0,73022,0,0,0,208813,0,0,0,2784,54365,0,0,280844,33685,14562,41288,10915,0,0,0,0,1196504
34,3403,340322,160392,0,48553,0,15601,17534,3045,13770,0,0,10327,0,0,69228,0,0,0,11646,53594,0,0,2963,0,11103,6917,3104,2040,0,0,0,429817
34,3403,340323,279829,910,7889,0,33661,34231,0,53185,0,36668,0,0,0,42843,30667,0,7428,5995,15021,0,16998,0,0,1239,21419,6662,0,0,4952,0,599597
34,3404,340402,0,51308,8676,0,12287,36314,0,0,0,0,0,0,0,6908,54104,0,454,2440,13376,0,0,10817,64239,37098,0,1984,0,0,0,0,300005
34,3404,340403,9737,0,0,0,6759,3331,0,0,24296,0,0,1034,0,630026,47878,0,0,20958,125425,0,0,7508,25222,17421,6274,13299,0,4342,0,0,943510
34,3404,340404,17211,0,0,0,15307,0,0,20397,0,5954,0,0,0,51495,0,0,0,0,9119,0,0,0,0,166558,0,0,0,0,0,0,286041
34,3404,340405,0,0,0,0,11791,0,0,0,0,4973,0,0,0,51170,0,0,0,0,166438,0,0,228742,18738,0,7868,0,0,0,0,0,489720
34,3404,340406,7440,0,0,0,4690,0,0,0,0,2040,0,0,0,0,0,0,0,0,9780,0,0,23469,0,10249,0,58874,0,0,0,0,116542
34,3404,340421,81728,0,2389,0,0,7297,0,0,0,0,0,0,0,16671,0,0,0,0,36694,0,0,33759,1847,938,1070,0,0,0,0,0,182393
34,3404,340481,77665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77665
34,3405,340502,0,69288,8004,0,0,0,0,0,0,410289,1642,0,0,290891,0,0,15991,0,127313,616102,6812,147619,161262,4628,0,83778,2007,0,718,56971,2003315
34,3405,340503,0,0,0,0,0,25209,0,0,0,0,2532,0,0,22379,16866,0,0,0,13457,10111,0,9202,13859,8983,46563,4582,6079,11385,0,0,191207
34,3405,340504,10744,565547,73144,0,92481,50184,0,0,0,0,6495,10742,0,22134,0,0,0,28,125365,18242287,3472,278050,200587,55637,1309394,12808,127146,2294,0,27391,21215930
34,3405,340521,105896,2130,0,0,54624,39404,0,5499,0,0,0,1676,0,83881,131950,0,0,862,80359,1076174,218147,327870,435882,72861,2209,0,2405,4681,0,0,2646510
34,3406,340602,0,0,0,0,121460,8364,0,0,1606,0,5954,0,0,93323,0,0,6593,43947,58066,42,2088,28032,67394,75417,25554,15450,0,0,0,0,553290
34,3406,340603,190461,51328,506625,0,230352,6682,0,5613,0,0,0,11911,0,10446,1443,0,130890,718,41367,0,52564,0,36317,23373,0,11452,0,4800,0,0,1316342
34,3406,340604,22531,0,0,0,5228,1897,0,0,0,0,0,0,112556,22000,2434,0,6399,246,112074,0,30899,28340,6800,15286,0,5169,0,0,0,0,371859
34,3406,340621,211530,5340,0,0,18898,5660,2119,14770,0,16782,0,3250,188284,45342,0,0,0,2988,12124,0,41287,31956,495,25568,1544,3091,0,0,0,0,631028
34,3407,340702,1509,0,0,0,8468,17696,1954,3633,0,0,0,0,56196,106371,0,0,0,1536,47528,0,7984860,0,11673,5480,4105,2640,2147,3753,2046,2623,8264218
34,3407,340703,5933,0,0,0,125935,54993,15368,0,0,10176,0,0,0,1243072,12878,0,3719,3916,17174,1982,194974,2735,40252,192024,173917,1508507,319016,12279,0,0,3938850
34,3407,340711,0,0,0,0,6027,9490,0,0,0,1426,0,0,0,2285,0,0,0,6088,801213,312909,65169,0,21256,2793,0,10268,4084,0,0,0,1243008
34,3407,340721,0,0,6064,0,40899,14393,0,0,0,0,0,6824,0,303520,8512,0,3079,0,248772,2536,54218,11367,5551,1721,29722,72761,14113,0,0,39654,863706
34,3408,340802,39959,3375,0,0,0,2141,0,0,9218,5139,33344,6800,0,212172,0,0,0,0,2900,0,0,21705,17212,19385,4225,0,0,0,0,0,377575
34,3408,340803,6833,6440,0,0,632967,28928,426,7658,0,484,5670,0,1551996,203930,9404,0,0,41122,61770,0,0,2191,51824,5440,3935,0,16703,0,0,0,2637721
34,3408,340811,32456,75299,96822,0,129141,108985,0,26783,2990,42508,0,8967,0,47355,33309,0,4168,122398,53035,0,0,13416,344211,5350,773773,39980,2657,0,16612,0,1980215
34,3408,340822,338943,0,0,0,22355,35437,0,230051,0,127843,0,0,20984,48339,5610,0,0,75248,396184,62827,2065,23444,11187,0,12996,13254,0,0,27650,0,1454417
34,3408,340823,400709,27727,32042,0,130397,70658,8751,39000,0,10085,0,0,0,95962,0,0,19310,15800,460456,21398,0,31866,5605,7640,85893,17528,0,0,0,9921,1490748
34,3408,340824,25188,18554,16492,0,10507,25078,0,30370,0,53657,0,0,0,234204,51119,0,36270,46088,9477,0,0,21884,95633,7603,127266,51376,0,0,2199,0,862965
34,3408,340825,82039,3497,0,0,29303,34934,0,19298,11952,23319,0,0,0,65385,0,0,0,27082,65805,0,99330,0,3702,43021,0,6669,0,0,15869,0,531205
34,3408,340826,97021,21138,11102,0,195132,67943,12883,10547,14066,7473,3649,0,18687,12189,0,0,0,24665,37208,0,0,0,0,4650,0,13281,0,0,0,0,551634
34,3408,340827,174499,9360,646,0,175537,52015,4436,30297,0,0,0,1970,0,29940,25182,0,0,20624,21375,0,0,58538,10797,636,0,0,0,0,0,0,615852
34,3408,340828,8779,0,12170,0,322641,0,7471,5122,0,16885,0,0,0,20493,18664,0,0,18969,18764,3818,35596,4428,11279,9532,74749,91872,0,0,0,0,681232
34,3408,340881,213565,9904,0,0,102492,5056,331305,21984,0,6512,69405,0,0,21509,0,0,64955,765824,197828,0,27039,62584,390863,115873,112969,5330,2186,0,41409,0,2568592
34,3410,341001,0,0,12742,0,20165,12076,0,0,0,0,415524,0,0,0,19868,16810,0,0,0,0,0,0,22984,0,0,7398,4929,8265,0,0,540761
34,3410,341002,0,2390,33639,0,20727,20433,0,8708,0,0,3641,3679,0,1225,0,0,0,4914,18461,0,0,0,30112,2774,22699,89057,21504,0,0,0,283963
34,3410,341003,0,0,7799,0,6626,0,0,15096,0,0,0,0,0,7467,16192,0,0,2411,14776,4291,120796,0,26089,2618,0,498240,0,0,0,0,722401
34,3410,341004,3959,1969,64263,0,23250,9359,10326,2576,420,0,512,0,0,510682,0,0,3130,0,0,0,0,1870,43918,0,107229,0,0,3235,0,0,786698
34,3410,341021,60074,0,74920,0,106373,2287,0,400,0,23331,28232,13338,0,508095,5956,0,11430,37759,6984,0,23982,48716,8114,21462,7916,154953,0,184639,0,6457,1335418
34,3410,341022,38122,0,204968,0,0,11619,0,12584,0,7222,0,0,0,47342,0,0,0,414,14591,28325,0,5545,6046,21199,64172,0,0,0,3168,0,465317
34,3410,341023,232,13927,1478,0,51583,3203,5489,27646,0,0,0,0,0,0,0,0,3119,0,0,7278,0,0,5096,0,0,97046,0,0,0,0,216097
34,3410,341024,10521,0,42503,0,12777,0,0,115370,0,0,0,0,0,23465,0,0,0,0,18031,0,0,2554,0,0,0,90107,28437,0,5747,0,349512
34,3411,341101,3663,0,0,0,0,57240,1894,35848,0,0,10718,8241,0,0,958,0,11518,22469,878,0,0,0,6487,9681,41867,1730138,402705,0,0,0,2344305
34,3411,341102,0,0,68362,0,255998,4913,107246,409,0,1425,0,0,0,121972,0,11953,0,236,40455,0,0,1608,1108,32044,0,2164,3223,8463,0,8870,670449
34,3411,341103,43890,5130,0,0,6739,7641,5496,79086,2104,2424,0,0,0,8692,0,0,2286,102583,93500,3734,0,79611,13545,7445,169605,1474,0,11757,1752,0,648494
34,3411,341122,35466,0,36468,0,79706,23700,0,36802,3017,0,2632,20369,0,479013,0,1533,66166,122600,54318,112856,0,40804,5447,17970,15078,69658,3960,0,1936,0,1229499
34,3411,341124,250799,25065,0,0,4330,15319,0,1784,0,0,3060,36200,0,9899,4026,0,3325,15061,13622,0,77980,9599,948328,9845,2570,0,0,0,737,0,1431549
34,3411,341125,170725,11525,0,0,0,8269,4146,2060,0,0,2258,2734,0,51664,0,0,0,8012,42196,0,0,0,1406,0,0,0,0,0,0,0,304995
34,3411,341126,204954,16553,2573,81449,0,5138,0,85956,0,0,0,0,0,107826,3294,0,29982,0,580388,0,0,0,0,0,12027,3865,0,0,0,0,1134005
34,3411,341181,52590,70940,46322,0,6208,40438,26728,13951,0,40868,0,220569,0,10614,30195,1951,0,2468,81649,694731,0,81985,90465,241521,154376,1235820,459386,67522,0,0,3671297
34,3411,341182,122162,31984,54371,0,0,7376,0,6373,0,0,0,7042,0,10323,1963,0,1124,0,30986,0,0,0,26773,0,37274,1120,13189,0,0,0,352060
34,3412,341201,348076,39256,308737,25391,109913,36408,46083,0,0,563,4947,0,0,273916,21128,0,4661,0,0,0,0,0,89390,6645,326588,574,0,0,0,0,1642276
34,3412,341202,93111,1586,0,0,59977,5415,0,0,2873,0,0,0,0,17837,0,0,436,0,825,0,0,12402,0,0,0,17053,0,0,0,0,211515
34,3412,341203,26183,19038,0,0,1471,0,0,0,0,0,29779,0,0,16829,8897,0,0,0,18394,0,0,3237,0,7399,0,0,0,0,7539,0,138766
34,3412,341204,8823,4494,0,0,5505,0,0,0,0,0,2006,0,0,4930,0,0,0,0,61633,0,0,0,0,770,6434,0,0,0,0,0,94595
34,3412,341221,116827,0,61187,0,1816,0,7815,0,0,7720,1834,0,0,297682,6195,0,0,0,0,0,0,5795,0,0,0,0,0,0,0,0,506871
34,3412,341222,60938,4561,34465,0,19484,0,6129,71574,0,34141,0,0,0,32510,74471,16357,0,2811,0,0,1010913,0,0,0,0,0,0,0,163719,0,1532073
34,3412,341225,26539,3366,9177,0,8287,0,9399,90153,0,7311,0,0,0,94896,0,0,0,0,26002,0,0,1712,0,0,1516,0,0,0,29582,4173,312113
34,3412,341226,50243,0,1954,0,0,1078,1085,11994,0,1734,0,0,546,64475,10194,0,0,0,2225,0,0,3891,0,0,0,3801,0,0,109,0,153329
34,3412,341282,7726,0,8373,0,33205,0,12941,0,0,0,0,2877,0,21237,45894,0,0,9277,0,0,774556,0,249,14606,0,0,0,0,0,165832,1096773
34,3413,341301,234496,0,121979,0,24467,23467,0,0,678,0,0,0,0,0,153686,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,558773
34,3413,341302,116310,1441,142433,0,49693,30226,0,141457,0,70236,0,0,0,84545,683,0,0,9373,50973,0,0,0,0,144470,36125,0,0,0,0,0,877965
34,3413,341321,55270,256427,71454,0,85526,27130,5758,166344,0,4746,2117,11822,0,19629,0,0,0,14850,4972,0,0,25284,0,0,8210,67780,0,0,0,0,827319
34,3413,341322,394758,418843,10173,0,33626,0,0,13010,0,168408,2506,3250,0,29884,11187,0,0,0,61611,0,0,0,3076,0,4878,0,0,2770,0,0,1157980
34,3413,341323,509640,15041,5418,0,26533,9099,0,0,10290,4423,0,0,0,20350,0,0,0,0,51973,0,0,0,0,26385,0,0,0,0,0,0,679152
34,3413,341324,143813,12995,27503,0,84995,78498,0,141648,3597,12709,0,20943,0,34187,22936,0,0,14325,19801,0,180144,0,6230,0,0,91111,14993,0,0,0,910428
34,3414,341402,192537,32294,92928,0,372694,26063,7252,0,0,62299,0,10363,0,28033,51423,682387,0,53229,324536,28535,6140,282911,150708,19144,15227,19102,0,5462,0,0,2463267
34,3414,341421,111108,8458,29900,0,9684,3967,19496,14412,0,0,12331,18141,0,35527,0,0,0,14483,115877,0,25904,14875,52160,1681,58467,623,87301,0,3589,0,637984
34,3414,341422,80752,18962,0,0,77170,0,249173,18542,0,6190,0,0,0,38650,169086,0,0,56891,49709,0,58962,4151,27689,12059,13324,4797306,0,0,42614,0,5721230
34,3414,341423,155374,0,44680,0,41695,3319,0,13699,11698,0,0,11868,0,5590,1981,0,0,0,355900,0,7908,0,36261,57917,54511,35547,0,0,0,0,837948
34,3414,341424,243551,9389,0,0,15274,1647,2892,20257,1790,7689,0,9191,1748,342066,1419,0,0,9680,90074,27418,0,13903,130734,0,0,18997,0,0,4219,0,951938
34,3415,341502,183052,6487,0,0,389945,34086,277132,0,0,43971,55271,3471,0,25759,39478,0,0,20356,32440,0,0,166742,186429,70101,85289,361274,0,0,53670,0,2034953
34,3415,341503,29073,8085,8919,0,47707,4735,284534,36771,0,0,298,0,0,12963,0,0,0,24719,42584,0,3195,7527,50699,11403,94965,2558,0,0,0,0,670735
34,3415,341521,547402,8290,46314,0,108852,24407,67715,220234,0,3487,0,0,0,85556,21737,0,13273,0,166971,0,0,0,0,3597,29824,9247,0,0,27613,0,1384519
34,3415,341522,188222,8174,52577,0,4627,5407,106402,112792,1977,0,0,0,0,52764,0,0,0,20515,128749,34564,2978,12663,4631,28251,2594,21663,0,0,342049,0,1131599
34,3415,341523,151384,36340,220830,0,11345,36334,264728,17994,0,34533,13805,35190,0,10245,0,0,1244,11034,22748,0,0,26853,3096,0,14336,0,0,0,13876,0,925915
34,3415,341524,48502,18949,0,0,126374,11449,9127,15378,0,0,3944,24646,0,0,29552,0,0,6800,59445,231358,11008,0,14001,0,5440,9514,0,0,0,0,625487
34,3415,341525,11466,1480,425994,0,23401,23894,33900,22299,41798,46762,96512,3435,0,15539,26762,0,0,8704,66500,0,17842,237973,731043,5473,4621,116876,0,0,0,0,1962274
34,3416,341601,0,0,490026,0,90985,0,0,0,0,0,0,0,0,0,19559,0,0,2725,0,0,0,0,0,0,0,0,0,0,0,0,603295
34,3416,341602,152949,89393,430548,0,45757,0,0,15818,0,0,0,0,0,12835,558904,0,0,3335,45071,0,92586,11877,0,0,0,0,0,0,0,0,1459073
34,3416,341621,170907,13772,475070,33726,12273,0,0,5997,0,66956,2490,0,0,252683,41820,0,0,0,38626,0,0,16716,8298,0,119459,0,0,0,0,0,1258793
34,3416,341622,120479,0,1413,9911,26127,3892,6603,16202,0,3931,0,2277,0,35136,3689,0,1810,0,65978,0,0,3911,0,3584,79542,1150,0,0,0,0,385635
34,3416,341623,42547,0,0,0,10906,0,28653,0,5396,0,0,0,0,7506,0,0,0,6221,0,0,0,8314,0,0,21149,9104,0,0,0,4310,144106
34,3417,341702,23672,12124,73966,0,46622,651,2280,29390,0,2110,2847,0,57494,146104,0,0,0,6291,683532,34083,126621,13453,67447,2661,0,20403,0,0,0,0,1351751
34,3417,341721,60785,0,4796,0,95679,51696,0,19694,0,0,2626,43790,0,126065,12422,0,0,0,7248,16508,0,14665,13617,0,0,0,0,0,0,0,469591
